bill_id,date,chamber,sequence,action
1931245,2025-02-07,Senate,6,"Senate Received and Introduced"
1931245,2025-02-10,Senate,7,"Senate Referred to Committee on Financial Institutions and Insurance"
1931245,2025-02-26,Senate,8,"Senate Hearing: Wednesday, February 26, 2025, 9:30 AM Room 546-S"
1931245,2025-03-11,Senate,9,"Senate Committee Report recommending bill be passed as amended by Committee on Financial Institutions and Insurance"
1931245,2025-03-17,Senate,10,"Senate Committee of the Whole - Committee Report be adopted"
1931245,2025-03-17,Senate,11,"Senate Committee of the Whole - Be passed as amended"
1931245,2025-03-18,Senate,12,"Senate Final Action - Passed as amended; Yea: 40 Nay: 0"
1931245,2025-03-20,House,13,"House Nonconcurred with amendments; Conference Committee requested; appointed Representative Sutton , Representative Bergkamp and Representative Neighbor as conferees"
1931245,2025-03-20,Senate,14,"Senate Motion to accede adopted; Senator Dietrich, Senator Fagg and Senator Francisco appointed as conferees"
1931262,2025-01-21,Senate,1,"Senate Introduced"
1931262,2025-01-22,Senate,2,"Senate Referred to Committee on Education"
1931262,2025-02-06,Senate,3,"Senate Hearing: Thursday, February 6, 2025, 1:30 PM Room 144-S"
1931262,2025-02-17,Senate,4,"Senate Committee Report recommending bill be passed by Committee on Education"
1931262,2025-02-20,Senate,5,"Senate Withdrawn from Calendar; Referred to Committee on Ways and Means"
1931262,2025-02-25,Senate,6,"Senate Withdrawn from Committee on Ways and Means and referred to Committee of the Whole"
1931281,2025-01-21,Senate,1,"Senate Introduced"
1931281,2025-01-22,Senate,2,"Senate Referred to Committee on Local Government, Transparency and Ethics"
1931281,2025-02-06,Senate,3,"Senate Hearing: Thursday, February 6, 2025, 9:30 AM Room 142-S"
1931297,2025-01-21,Senate,1,"Senate Introduced"
1931297,2025-01-22,Senate,2,"Senate Referred to Committee on Education"
1931297,2025-02-04,Senate,3,"Senate Hearing: Tuesday, February 4, 2025, 1:30 PM Room 144-S"
1931297,2025-02-17,Senate,4,"Senate Committee Report recommending bill be passed by Committee on Education"
1931297,2025-02-18,Senate,5,"Senate Committee of the Whole - Motion to Amend - Offered by Senator Pettey Committee on Education"
1931297,2025-02-18,Senate,6,"Senate Committee of the Whole - Amendment by Senator Pettey was adopted"
1931297,2025-02-18,Senate,7,"Senate Committee of the Whole - Be passed as amended"
1931297,2025-02-19,Senate,8,"Senate Final Action - Passed as amended; Yea: 37 Nay: 3"
1931297,2025-02-20,House,9,"House Received and Introduced"
1931297,2025-02-20,House,10,"House Referred to Committee on Education"
1931297,2025-03-04,House,11,"House Hearing: Tuesday, March 4, 2025, 1:30 PM Room 218-N - CANCELED"
1931297,2025-03-05,House,12,"House Hearing: Wednesday, March 5, 2025, 1:30 PM Room 218-N"
1931297,2025-03-12,House,13,"House Committee Report recommending bill be passed by Committee on Education"
1931297,2025-03-20,House,14,"House Committee of the Whole - Motion to Amend - Offered by Representative Schmoe"
1931297,2025-03-20,House,15,"House Committee of the Whole - Amendment by Representative Schmoe was adopted"
1931297,2025-03-20,House,16,"House Committee of the Whole - Be passed as amended"
1931297,2025-03-20,House,17,"House Emergency Final Action - Passed as amended; Yea: 77 Nay: 41"
1931297,2025-03-24,Senate,18,"Senate Nonconcurred with amendments; Conference Committee requested; appointed Senator Erickson , Senator Thomas and Senator Sykes as conferees"
1931297,2025-03-24,House,19,"House Motion to accede adopted; Representative Estes, Representative McNorton and Representative Stogsdill appointed as conferees"
1931297,2025-03-26,House,20,"House Conference committee report now available"
1931297,2025-03-26,House,21,"House Conference Committee Report was adopted; Yea: 102 Nay: 21"
1931297,2025-03-26,Senate,22,"Senate Conference Committee Report was adopted; Yea: 39 Nay: 1"
1931297,2025-04-10,Senate,23,"Senate Enrolled and presented to Governor on Friday, April 4, 2025"
1931297,2025-04-10,Senate,24,"Senate Approved by Governor on Tuesday, April 8, 2025"
1931314,2025-01-21,Senate,1,"Senate Introduced"
1931314,2025-01-22,Senate,2,"Senate Referred to Committee on Education"
1931314,2025-02-12,Senate,3,"Senate Hearing: Wednesday, February 12, 2025, 1:30 PM Room 144-S"
1931314,2025-02-17,Senate,4,"Senate Committee Report recommending substitute bill be passed by Committee on Education"
1931314,2025-02-18,Senate,5,"Senate Committee of the Whole - Committee Report be adopted recommending substitute bill be passed"
1931314,2025-02-18,Senate,6,"Senate Committee of the Whole - Substitute bill be passed"
1931314,2025-02-19,Senate,7,"Senate Final Action - Substitute passed; Yea: 32 Nay: 8"
1931314,2025-02-20,House,8,"House Received and Introduced"
1931314,2025-02-20,House,9,"House Referred to Committee on Education"
1931314,2025-02-26,House,10,"House Hearing: Wednesday, February 26, 2025, 1:30 PM Room 218-N"
1931314,2025-03-04,House,11,"House Committee Report recommending bill be passed as amended by Committee on Education"
1931314,2025-03-05,House,12,"House Committee of the Whole - Committee Report be adopted"
1931314,2025-03-05,House,13,"House Committee of the Whole - Be passed as amended"
1931314,2025-03-06,House,14,"House Final Action - Passed as amended; Yea: 86 Nay: 36"
1931314,2025-03-12,Senate,15,"Senate Nonconcurred with amendments; Conference Committee requested; appointed Senator Erickson , Senator Thomas and Senator Sykes as conferees"
1931314,2025-03-13,House,16,"House Motion to accede adopted; Representative Estes, Representative McNorton and Representative Stogsdill appointed as conferees"
1931314,2025-03-26,House,17,"House Conference committee report now available"
1931314,2025-03-26,House,18,"House Conference Committee Report was adopted; Yea: 117 Nay: 5"
1931314,2025-03-27,Senate,19,"Senate Conference Committee Report was adopted; Yea: 40 Nay: 0"
1931314,2025-04-10,Senate,20,"Senate Enrolled and presented to Governor on Monday, March 31, 2025"
1931314,2025-04-10,Senate,21,"Senate Approved by Governor on Monday, April 7, 2025"
1931330,2025-01-21,House,1,"House Introduced"
1931330,2025-01-21,House,2,"House Referred to Committee on Commerce, Labor and Economic Development"
1931330,2025-01-29,House,3,"House Hearing: Wednesday, January 29, 2025, 1:30 PM Room 218-N"
1931330,2025-02-07,House,4,"House Committee Report recommending bill be passed as amended by Committee on Commerce, Labor and Economic Development"
1931330,2025-02-20,House,5,"House Stricken from Calendar by Rule 1507"
1931346,2025-01-21,House,1,"House Introduced"
1931346,2025-01-21,House,2,"House Referred to Committee on Energy, Utilities and Telecommunications"
1931363,2025-01-21,Senate,1,"Senate Introduced"
1931363,2025-01-22,Senate,2,"Senate Referred to Committee on Commerce"
1931363,2025-01-30,Senate,3,"Senate Hearing: Thursday, January 30, 2025, 1:30 PM Room 159-S"
1931363,2025-02-13,Senate,4,"Senate Committee Report recommending bill be passed by Committee on Commerce"
1931363,2025-02-19,Senate,5,"Senate Committee of the Whole - Be passed"
1931363,2025-02-19,Senate,6,"Senate Emergency Final Action - Passed; Yea: 34 Nay: 6"
1931363,2025-02-20,House,7,"House Received and Introduced"
1931363,2025-02-20,House,8,"House Referred to Committee on Taxation"
1931363,2025-03-06,House,9,"House Hearing: Thursday, March 6, 2025, 3:30 PM Room 346-S"
1931363,2025-03-14,House,10,"House Committee Report recommending bill be passed as amended by Committee on Taxation"
1931363,2025-03-20,House,11,"House Committee of the Whole - Committee Report be adopted"
1931363,2025-03-20,House,12,"House Committee of the Whole - Motion by Representative Hoheisel to rerefer to Committee on Taxation passed"
1931363,2025-03-27,House,13,"House Committee Report recommending bill be passed as amended by Committee on Taxation"
1931363,2025-03-27,House,14,"House Motion to move bill to Emergency Final Action Subject to Amendment and Debate failed."
1931384,2025-01-21,Senate,1,"Senate Introduced"
1931384,2025-01-22,Senate,2,"Senate Referred to Committee on Education"
1931384,2025-02-07,Senate,3,"Senate Hearing: Friday, February 7, 2025, 1:30 PM Room 144-S"
1931384,2025-02-17,Senate,4,"Senate Committee Report recommending bill be passed as amended by Committee on Education"
1931384,2025-02-20,Senate,5,"Senate Withdrawn from Calendar; Referred to Committee on Ways and Means"
1931384,2025-02-25,Senate,6,"Senate Withdrawn from Committee on Ways and Means and referred to Committee of the Whole"
1931403,2025-01-21,House,1,"House Introduced"
1931403,2025-01-21,House,2,"House Referred to Committee on Health and Human Services"
1931403,2025-02-10,House,3,"House Hearing: Monday, February 10, 2025, 1:30 PM Room 112-N"
1931403,2025-02-13,House,4,"House Committee Report recommending bill be passed by Committee on Health and Human Services"
1931403,2025-02-18,House,5,"House Committee of the Whole - Be passed"
1931403,2025-02-19,House,6,"House Final Action - Passed; Yea: 119 Nay: 0"
1931403,2025-02-19,Senate,7,"Senate Received and Introduced"
1931403,2025-02-20,Senate,8,"Senate Referred to Committee on Public Health and Welfare"
1931403,2025-02-26,Senate,9,"Senate Hearing: Wednesday, February 26, 2025, 8:30 AM Room 142-S"
1931403,2025-03-19,Senate,10,"Senate Committee Report recommending bill be passed as amended by Committee on Public Health and Welfare"
1931403,2025-03-20,Senate,11,"Senate Committee of the Whole - Committee Report be adopted"
1931403,2025-03-20,Senate,12,"Senate Committee of the Whole - Be passed as amended"
1931403,2025-03-20,Senate,13,"Senate Emergency Final Action - Passed as amended; Yea: 40 Nay: 0"
1931403,2025-03-24,House,14,"House Nonconcurred with amendments; Conference Committee requested; appointed Representative Carpenter, W. , Representative Bryce and Representative Ruiz, S. as conferees"
1931403,2025-03-24,Senate,15,"Senate Motion to accede adopted; Senator Gossage, Senator Clifford and Senator Holscher appointed as conferees"
1931403,2025-03-26,Senate,16,"Senate Conference committee report now available"
1931403,2025-03-26,Senate,17,"Senate Conference Committee Report was adopted; Yea: 40 Nay: 0"
1931403,2025-03-27,House,18,"House Conference Committee Report was adopted; Yea: 125 Nay: 0"
1931403,2025-04-10,House,19,"House Engrossed on Monday, March 31, 2025"
1931403,2025-04-10,House,20,"House Enrolled and presented to Governor on Friday, April 4, 2025"
1931403,2025-04-10,House,21,"House Approved by Governor on Tuesday, April 8, 2025"
1931421,2025-01-21,House,1,"House Introduced"
1931421,2025-01-21,House,2,"House Referred to Committee on Insurance"
1931421,2025-01-27,House,3,"House Hearing: Monday, January 27, 2025, 3:30 PM Room 218-N"
1931421,2025-01-30,House,4,"House Committee Report recommending bill be passed and placed on Consent Calendar by"
1931421,2025-02-05,House,5,"House Final Action - Passed; Yea: 105 Nay: 12"
1931421,2025-02-05,Senate,6,"Senate Received and Introduced"
1931421,2025-02-06,Senate,7,"Senate Referred to Committee on Financial Institutions and Insurance"
1931421,2025-02-25,Senate,8,"Senate Hearing: Tuesday, February 25, 2025, 9:30 AM Room 546-S"
1931421,2025-03-11,Senate,9,"Senate Committee Report recommending bill be passed as amended by Committee on Financial Institutions and Insurance"
1931421,2025-03-18,Senate,10,"Senate Committee of the Whole - Committee Report be adopted"
1931421,2025-03-18,Senate,11,"Senate Committee of the Whole - Be passed as amended"
1931421,2025-03-19,Senate,12,"Senate Final Action - Passed as amended; Yea: 40 Nay: 0"
1931421,2025-03-20,House,13,"House Nonconcurred with amendments; Conference Committee requested; appointed Representative Sutton , Representative Bergkamp and Representative Neighbor as conferees"
1931421,2025-03-20,Senate,14,"Senate Motion to accede adopted; Senator Dietrich, Senator Fagg and Senator Francisco appointed as conferees"
1931439,2025-01-21,Senate,1,"Senate Introduced"
1931439,2025-01-22,Senate,2,"Senate Referred to Committee on Federal and State Affairs"
1931454,2025-01-21,Senate,1,"Senate Introduced"
1931454,2025-01-21,Senate,2,"Senate Referred to Committee of the Whole"
1931454,2025-01-22,Senate,3,"Senate Committee of the Whole - Motion to Amend - Offered by Senator Blew"
1931454,2025-01-22,Senate,4,"Senate Committee of the Whole - Amendment by Senator Blew was rejected"
1931454,2025-01-22,Senate,5,"Senate Committee of the Whole - Motion to Amend - Offered by Senator Owens"
1931454,2025-01-22,Senate,6,"Senate Committee of the Whole - Amendment by Senator Owens was adopted"
1931454,2025-01-22,Senate,7,"Senate Committee of the Whole - Be adopted as amended"
1931454,2025-01-22,Senate,8,"Senate Emergency Final Action - Adopted as amended; Yea: 39 Nay: 0"
1931454,2025-01-28,Senate,9,"Senate Enrolled on Tuesday, January 28, 2025"
1931473,2025-01-21,House,1,"House Introduced"
1931473,2025-01-21,House,2,"House Referred to Committee on Taxation"
1931473,2025-02-04,House,3,"House Hearing: Tuesday, February 4, 2025, 3:30 PM Room 346-S"
1931491,2025-01-21,Senate,1,"Senate Introduced"
1931491,2025-01-22,Senate,2,"Senate Referred to Committee on Financial Institutions and Insurance"
1931491,2025-02-11,Senate,3,"Senate Hearing: Tuesday, February 11, 2025, 9:30 AM Room 546-S"
1931491,2025-02-12,Senate,4,"Senate Hearing: Wednesday, February 12, 2025, 9:30 AM Room 546-S"
1931491,2025-02-17,Senate,5,"Senate Committee Report recommending bill be passed as amended by Committee on Financial Institutions and Insurance"
1931491,2025-02-19,Senate,6,"Senate Committee of the Whole - Committee Report be adopted"
1931491,2025-02-19,Senate,7,"Senate Committee of the Whole - Motion to Amend - Offered by Senator Dietrich"
1931491,2025-02-19,Senate,8,"Senate Committee of the Whole - Amendment by Senator Dietrich was adopted"
1931491,2025-02-19,Senate,9,"Senate Committee of the Whole - Motion to Amend - Offered by Senator Titus"
1931491,2025-02-19,Senate,10,"Senate Committee of the Whole - Amendment by Senator Titus was adopted"
1931491,2025-02-19,Senate,11,"Senate Committee of the Whole - Be passed as further amended"
1931491,2025-02-19,Senate,12,"Senate Emergency Final Action - Passed as amended; Yea: 38 Nay: 2"
1931491,2025-02-25,House,13,"House Received and Introduced"
1931491,2025-02-25,House,14,"House Referred to Committee on Insurance"
1931491,2025-03-03,House,15,"House Hearing: Monday, March 3, 2025, 3:30 PM Room 218-N"
1931491,2025-03-07,House,16,"House Committee Report recommending bill be passed as amended by Committee on Insurance"
1931491,2025-03-14,House,17,"House Committee of the Whole - Committee Report be adopted"
1931491,2025-03-14,House,18,"House Committee of the Whole - Be passed as amended"
1931491,2025-03-17,House,19,"House Final Action - Passed as amended; Yea: 102 Nay: 20"
1931491,2025-03-18,Senate,20,"Senate Nonconcurred with amendments; Conference Committee requested; appointed Senator Dietrich , Senator Fagg and Senator Francisco as conferees"
1931491,2025-03-19,House,21,"House Motion to accede adopted; Representative Sutton, Representative Bergkamp and Representative Neighbor appointed as conferees"
1931491,2025-03-27,House,22,"House Conference committee report now available"
1931491,2025-03-27,House,23,"House Conference Committee Report was adopted; Yea: 124 Nay: 1"
1931491,2025-03-27,Senate,24,"Senate Conference Committee Report was adopted; Yea: 39 Nay: 1"
1931491,2025-04-10,Senate,25,"Senate Enrolled and presented to Governor on Friday, April 4, 2025"
1931491,2025-04-10,Senate,26,"Senate Approved by Governor on Tuesday, April 8, 2025"
1931506,2025-01-21,House,1,"House Introduced"
1931506,2025-01-21,House,2,"House Referred to Committee on Insurance"
1931506,2025-01-27,House,3,"House Hearing: Monday, January 27, 2025, 3:30 PM Room 218-N"
1931506,2025-01-30,House,4,"House Committee Report recommending bill be passed as amended by Committee on Insurance"
1931506,2025-02-07,House,5,"House Committee of the Whole - Committee Report be adopted"
1931506,2025-02-07,House,6,"House Committee of the Whole - Be passed as amended"
1931506,2025-02-07,House,7,"House Emergency Final Action - Passed as amended; Yea: 97 Nay: 14"
1931506,2025-02-10,House,8,"House Engrossed on Friday, February 7, 2025"
1931506,2025-02-10,Senate,9,"Senate Received and Introduced"
1931506,2025-02-11,Senate,10,"Senate Referred to Committee on Financial Institutions and Insurance"
1931506,2025-02-25,Senate,11,"Senate Hearing: Tuesday, February 25, 2025, 9:30 AM Room 546-S"
1931506,2025-03-05,Senate,12,"Senate Committee Report recommending bill be passed as amended by Committee on Financial Institutions and Insurance"
1931506,2025-03-12,Senate,13,"Senate Committee of the Whole - Committee Report be adopted"
1931506,2025-03-12,Senate,14,"Senate Committee of the Whole - Be passed as amended"
1931506,2025-03-13,Senate,15,"Senate Final Action - Passed as amended; Yea: 39 Nay: 0"
1931506,2025-03-17,House,16,"House Nonconcurred with amendments; Conference Committee requested; appointed Representative Sutton , Representative Bergkamp and Representative Neighbor as conferees"
1931506,2025-03-17,Senate,17,"Senate Motion to accede adopted; Senator Dietrich, Senator Fagg and Senator Francisco appointed as conferees"
1931520,2025-01-21,House,1,"House Introduced"
1931520,2025-01-21,House,2,"House Referred to Committee on Insurance"
1931520,2025-01-27,House,3,"House Hearing: Monday, January 27, 2025, 3:30 PM Room 218-N"
1931520,2025-01-30,House,4,"House Committee Report recommending bill be passed as amended by Committee on Insurance"
1931520,2025-02-07,House,5,"House Committee of the Whole - Committee Report be adopted"
1931520,2025-02-07,House,6,"House Committee of the Whole - Be passed as amended"
1931520,2025-02-07,House,7,"House Emergency Final Action - Passed as amended; Yea: 103 Nay: 8"
1931520,2025-02-10,House,8,"House Engrossed on Friday, February 7, 2025"
1931520,2025-02-10,Senate,9,"Senate Received and Introduced"
1931520,2025-02-11,Senate,10,"Senate Referred to Committee on Financial Institutions and Insurance"
1931520,2025-02-26,Senate,11,"Senate Hearing: Wednesday, February 26, 2025, 9:30 AM Room 546-S"
1931520,2025-03-04,Senate,12,"Senate Committee Report recommending bill be passed as amended by Committee on Financial Institutions and Insurance"
1931520,2025-03-12,Senate,13,"Senate Committee of the Whole - Committee Report be adopted"
1931520,2025-03-12,Senate,14,"Senate Committee of the Whole - Be passed as amended"
1931520,2025-03-13,Senate,15,"Senate Final Action - Passed as amended; Yea: 39 Nay: 0"
1931520,2025-03-17,House,16,"House Nonconcurred with amendments; Conference Committee requested; appointed Representative Sutton , Representative Bergkamp and Representative Neighbor as conferees"
1931520,2025-03-17,Senate,17,"Senate Motion to accede adopted; Senator Dietrich, Senator Fagg and Senator Francisco appointed as conferees"
1931541,2025-01-21,Senate,1,"Senate Introduced"
1931541,2025-01-22,Senate,2,"Senate Referred to Committee on Utilities"
1931559,2025-01-21,House,1,"House Introduced"
1931559,2025-01-21,House,2,"House Referred to Committee on Insurance"
1931559,2025-01-27,House,3,"House Hearing: Monday, January 27, 2025, 3:30 PM Room 218-N"
1931559,2025-01-30,House,4,"House Committee Report recommending bill be passed as amended by Committee on Insurance"
1931559,2025-02-06,House,5,"House Committee of the Whole - Committee Report be adopted"
1931559,2025-02-06,House,6,"House Committee of the Whole - Be passed as amended"
1931559,2025-02-07,House,7,"House Engrossed on Friday, February 7, 2025"
1931559,2025-02-07,House,8,"House Final Action - Passed as amended; Yea: 114 Nay: 0"
1931559,2025-02-07,Senate,9,"Senate Received and Introduced"
1931559,2025-02-10,Senate,10,"Senate Referred to Committee on Financial Institutions and Insurance"
1931559,2025-02-25,Senate,11,"Senate Hearing: Tuesday, February 25, 2025, 9:30 AM Room 546-S"
1931559,2025-03-12,Senate,12,"Senate Committee Report recommending bill be passed as amended by Committee on Financial Institutions and Insurance"
1931559,2025-03-19,Senate,13,"Senate Committee of the Whole - Committee Report be adopted"
1931559,2025-03-19,Senate,14,"Senate Committee of the Whole - Be passed as amended"
1931559,2025-03-19,Senate,15,"Senate Emergency Final Action - Passed as amended; Yea: 40 Nay: 0"
1931559,2025-03-20,House,16,"House Nonconcurred with amendments; Conference Committee requested; appointed Representative Sutton , Representative Bergkamp and Representative Neighbor as conferees"
1931559,2025-03-24,Senate,17,"Senate Motion to accede adopted; Senator Dietrich, Senator Fagg and Senator Francisco appointed as conferees"
1931559,2025-03-26,Senate,18,"Senate Conference committee report now available"
1931559,2025-03-26,Senate,19,"Senate Conference Committee Report was adopted; Yea: 40 Nay: 0"
1931559,2025-03-27,House,20,"House Conference Committee Report was adopted; Yea: 120 Nay: 5"
1931559,2025-04-10,House,21,"House Reengrossed on Tuesday, April 1, 2025"
1931559,2025-04-10,House,22,"House Enrolled and presented to Governor on Friday, April 4, 2025"
1931559,2025-04-10,House,23,"House Approved by Governor on Tuesday, April 8, 2025"
1931575,2025-01-21,Senate,1,"Senate Introduced"
1931575,2025-01-22,Senate,2,"Senate Referred to Committee on Commerce"
1931575,2025-02-04,Senate,3,"Senate Hearing: Tuesday, February 4, 2025, 1:30 PM Room 159-S"
1931575,2025-02-14,Senate,4,"Senate Committee Report recommending bill be passed as amended by Committee on Commerce"
1931575,2025-02-18,Senate,5,"Senate Committee of the Whole - Committee Report be adopted"
1931575,2025-02-18,Senate,6,"Senate Committee of the Whole - Be passed as amended"
1931575,2025-02-19,Senate,7,"Senate Final Action - Passed as amended; Yea: 33 Nay: 7"
1931575,2025-02-20,House,8,"House Received and Introduced"
1931575,2025-02-20,House,9,"House Referred to Committee on Taxation"
1931575,2025-03-12,House,10,"House Hearing: Wednesday, March 12, 2025, 3:30 PM Room 346-S"
1931575,2025-03-14,House,11,"House Committee Report recommending bill be passed by Committee on Taxation"
1931596,2025-01-21,Senate,1,"Senate Introduced"
1931596,2025-01-22,Senate,2,"Senate Referred to Committee on Public Health and Welfare"
1931596,2025-02-06,Senate,3,"Senate Hearing: Thursday, February 6, 2025, 8:30 AM Room 142-S"
1931612,2025-01-21,House,1,"House Introduced"
1931612,2025-01-21,House,2,"House Referred to Committee on Insurance"
1931612,2025-01-29,House,3,"House Hearing: Wednesday, January 29, 2025, 3:30 PM Room 218-N"
1931612,2025-02-04,House,4,"House Committee Report recommending bill be passed and placed on Consent Calendar by"
1931612,2025-02-07,House,5,"House Final Action - Passed; Yea: 104 Nay: 10"
1931612,2025-02-07,Senate,6,"Senate Received and Introduced"
1931612,2025-02-10,Senate,7,"Senate Referred to Committee on Financial Institutions and Insurance"
1931612,2025-02-26,Senate,8,"Senate Hearing: Wednesday, February 26, 2025, 9:30 AM Room 546-S"
1931612,2025-03-04,Senate,9,"Senate Hearing: Tuesday, March 4, 2025, 9:30 AM Room 546-S"
1931612,2025-03-06,Senate,10,"Senate Committee Report recommending bill be passed as amended by Committee on Financial Institutions and Insurance"
1931612,2025-03-12,Senate,11,"Senate Committee of the Whole - Committee Report be adopted"
1931612,2025-03-12,Senate,12,"Senate Committee of the Whole - Be passed as amended"
1931612,2025-03-13,Senate,13,"Senate Final Action - Passed as amended; Yea: 39 Nay: 0"
1931612,2025-03-17,House,14,"House Nonconcurred with amendments; Conference Committee requested; appointed Representative Sutton , Representative Bergkamp and Representative Neighbor as conferees"
1931612,2025-03-17,Senate,15,"Senate Motion to accede adopted; Senator Dietrich, Senator Fagg and Senator Francisco appointed as conferees"
1931612,2025-03-26,Senate,16,"Senate Senator Gossage, Senator Clifford, and Senator Holscher are appointed to replace Senator Dietrich, Senator Fagg, and Senator Francisco on the Conference Committee"
1931612,2025-03-27,House,17,"House Representative Tarwater, Representative Turk, and Representative Sawyer Clayton are appointed to replace Representative Sutton, Representative Bergkamp, and Representative Neighbor on the Conference Committee"
1931612,2025-03-27,Senate,18,"Senate Senator Sykes is appointed to replace Senator Holscher on the Conference Committee"
1931612,2025-04-10,Senate,19,"Senate Conference committee report now available"
1931612,2025-04-10,Senate,20,"Senate Motion to suspend Joint Rule 4 (k) to allow consideration adopted;"
1931612,2025-04-10,Senate,21,"Senate Conference Committee Report agree to disagree adopted; Senator Gossage, Senator Clifford and Senator Sykes appointed as second conferees"
1931612,2025-04-10,House,22,"House Conference Committee Report agree to disagree adopted; Representative Tarwater, Representative Turk and Representative Sawyer Clayton appointed as second conferees"
1931612,2025-04-10,Senate,23,"Senate Conference committee report now available"
1931612,2025-04-10,Senate,24,"Senate Conference Committee Report was adopted; Yea: 30 Nay: 10"
1931612,2025-04-11,House,25,"House Motion to suspend Joint Rule 4 (k) to allow consideration adopted;"
1931612,2025-04-11,House,26,"House Conference Committee Report was adopted; Yea: 99 Nay: 23"
1931612,2025-04-11,House,27,"House Engrossed on Monday, April 14, 2025"
1931612,2025-04-11,House,28,"House Enrolled and presented to Governor on Friday, April 18, 2025"
1931612,2025-04-11,House,29,"House Approved by Governor on Thursday, April 24, 2025"
1931629,2025-01-21,House,1,"House Introduced"
1931629,2025-01-21,House,2,"House Referred to Committee on Insurance"
1931629,2025-01-27,House,3,"House Hearing: Monday, January 27, 2025, 3:30 PM Room 218-N"
1931629,2025-01-30,House,4,"House Committee Report recommending bill be passed as amended by Committee on Insurance"
1931629,2025-02-06,House,5,"House Committee of the Whole - Committee Report be adopted"
1931629,2025-02-06,House,6,"House Committee of the Whole - Be passed as amended"
1931629,2025-02-07,House,7,"House Engrossed on Friday, February 7, 2025"
1931629,2025-02-07,House,8,"House Final Action - Passed as amended; Yea: 114 Nay: 0"
1931629,2025-02-07,Senate,9,"Senate Received and Introduced"
1931629,2025-02-10,Senate,10,"Senate Referred to Committee on Financial Institutions and Insurance"
1931629,2025-02-27,Senate,11,"Senate Hearing: Thursday, February 27, 2025, 9:30 AM Room 546-S"
1931629,2025-03-11,Senate,12,"Senate Committee Report recommending bill be passed as amended by Committee on Financial Institutions and Insurance"
1931629,2025-03-17,Senate,13,"Senate Committee of the Whole - Committee Report be adopted"
1931629,2025-03-17,Senate,14,"Senate Committee of the Whole - Be passed as amended"
1931629,2025-03-18,Senate,15,"Senate Final Action - Passed as amended; Yea: 40 Nay: 0"
1931629,2025-03-20,House,16,"House Nonconcurred with amendments; Conference Committee requested; appointed Representative Sutton , Representative Bergkamp and Representative Neighbor as conferees"
1931629,2025-03-20,Senate,17,"Senate Motion to accede adopted; Senator Dietrich, Senator Fagg and Senator Francisco appointed as conferees"
1931646,2025-01-21,House,1,"House Introduced"
1931646,2025-01-21,House,2,"House Referred to Committee on Taxation"
1931663,2025-01-21,Senate,1,"Senate Introduced"
1931663,2025-01-22,Senate,2,"Senate Referred to Committee on Judiciary"
1931663,2025-01-28,Senate,3,"Senate Hearing: Tuesday, January 28, 2025, 10:30 AM Room 346-S"
1931663,2025-02-04,Senate,4,"Senate Committee Report recommending bill be passed by Committee on Judiciary"
1931663,2025-02-18,Senate,5,"Senate Committee of the Whole - Be passed"
1931663,2025-02-19,Senate,6,"Senate Final Action - Passed; Yea: 40 Nay: 0"
1931663,2025-02-19,House,7,"House Received and Introduced"
1931663,2025-02-19,House,8,"House Referred to Committee on Judiciary"
1931663,2025-03-03,House,9,"House Hearing: Monday, March 3, 2025, 3:30 PM Room 582-N"
1931663,2025-03-07,House,10,"House Committee Report recommending bill be passed by Committee on Judiciary"
1931663,2025-03-21,House,11,"House Stricken from Calendar by Rule 1507"
1931681,2025-01-21,House,1,"House Introduced"
1931681,2025-01-21,House,2,"House Referred to Committee on Energy, Utilities and Telecommunications"
1931681,2025-01-30,House,3,"House Hearing: Thursday, January 30, 2025, 9:00 AM Room 582-N"
1931681,2025-02-04,House,4,"House Committee Report recommending bill be passed by Committee on Energy, Utilities and Telecommunications"
1931681,2025-02-13,House,5,"House Committee of the Whole - Be passed"
1931681,2025-02-14,House,6,"House Final Action - Passed; Yea: 116 Nay: 2"
1931681,2025-02-17,Senate,7,"Senate Received and Introduced"
1931681,2025-02-18,Senate,8,"Senate Referred to Committee on Utilities"
1931681,2025-02-27,Senate,9,"Senate Hearing: Thursday, February 27, 2025, 1:30 PM Room 548-S"
1931681,2025-03-06,Senate,10,"Senate Committee Report recommending bill be passed as amended by Committee on Utilities"
1931681,2025-03-19,Senate,11,"Senate Committee of the Whole - Committee Report be adopted"
1931681,2025-03-19,Senate,12,"Senate Committee of the Whole - Motion to Amend - Offered by Senator Tyson"
1931681,2025-03-19,Senate,13,"Senate Committee of the Whole - Amendment by Senator Tyson was rejected"
1931681,2025-03-19,Senate,14,"Senate Committee of the Whole - Be passed as amended"
1931681,2025-03-19,Senate,15,"Senate Emergency Final Action - Passed as amended; Yea: 39 Nay: 1"
1931681,2025-03-20,House,16,"House Nonconcurred with amendments; Conference Committee requested; appointed Representative Delperdang , Representative Wilborn and Representative Ohaebosim as conferees"
1931681,2025-03-24,Senate,17,"Senate Motion to accede adopted; Senator Fagg, Senator Petersen and Senator Francisco appointed as conferees"
1931681,2025-03-25,House,18,"House Concurred with amendments in conference; Yea: 123 Nay: 2"
1931681,2025-03-27,House,19,"House Engrossed on Thursday, March 27, 2025"
1931681,2025-03-27,House,20,"House Enrolled and presented to Governor on Friday, March 28, 2025"
1931681,2025-04-10,House,21,"House Approved by Governor on Tuesday, April 1, 2025"
