bill_id,date,chamber,sequence,action
1939313,2025-02-05,Senate,3,"Referred to Com. on B. & F. R."
1939313,2025-03-17,Senate,4,"Withdrawn from committee. (Ayes 27. Noes 10. Page 384.)"
1939313,2025-03-17,Senate,5,"Ordered to second reading."
1939313,2025-03-18,Senate,6,"Read second time. Ordered to third reading."
1939313,2025-03-20,Senate,7,"Read third time. Passed. (Ayes 28. Noes 10. Page 468.) Ordered to the Assembly."
1939313,2025-03-20,Assembly,8,"In Assembly. Read first time. Held at Desk."
1939313,2025-03-24,Assembly,9,"Referred to Com. on BUDGET."
1939314,2025-01-23,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1939314,2025-01-24,Senate,2,"From printer. May be acted upon on or after February 23."
1939314,2025-02-05,Senate,3,"Referred to Com. on B. & F. R."
1939314,2025-03-17,Senate,4,"Withdrawn from committee. (Ayes 27. Noes 10. Page 384.)"
1939314,2025-03-17,Senate,5,"Ordered to second reading."
1939314,2025-03-18,Senate,6,"Read second time. Ordered to third reading."
1939314,2025-03-20,Senate,7,"Read third time. Passed. (Ayes 28. Noes 10. Page 468.) Ordered to the Assembly."
1939314,2025-03-20,Assembly,8,"In Assembly. Read first time. Held at Desk."
1939314,2025-03-24,Assembly,9,"Referred to Com. on BUDGET."
1939315,2025-01-23,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1939315,2025-01-24,Senate,2,"From printer. May be acted upon on or after February 23."
1939315,2025-02-05,Senate,3,"Referred to Com. on B. & F. R."
1939315,2025-03-17,Senate,4,"Withdrawn from committee. (Ayes 27. Noes 10. Page 384.)"
1939315,2025-03-17,Senate,5,"Ordered to second reading."
1939315,2025-03-18,Senate,6,"Read second time. Ordered to third reading."
1939315,2025-03-20,Senate,7,"Read third time. Passed. (Ayes 28. Noes 10. Page 469.) Ordered to the Assembly."
1939315,2025-03-20,Assembly,8,"In Assembly. Read first time. Held at Desk."
1939315,2025-03-24,Assembly,9,"Referred to Com. on BUDGET."
1939316,2025-01-23,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1939316,2025-01-24,Senate,2,"From printer. May be acted upon on or after February 23."
1939316,2025-02-05,Senate,3,"Referred to Com. on B. & F. R."
1939316,2025-03-17,Senate,4,"Withdrawn from committee. (Ayes 27. Noes 10. Page 384.)"
1939316,2025-03-17,Senate,5,"Ordered to second reading."
1939316,2025-03-18,Senate,6,"Read second time. Ordered to third reading."
1939316,2025-03-20,Senate,7,"Read third time. Passed. (Ayes 28. Noes 10. Page 469.) Ordered to the Assembly."
1939316,2025-03-20,Assembly,8,"In Assembly. Read first time. Held at Desk."
1939316,2025-03-24,Assembly,9,"Referred to Com. on BUDGET."
1939317,2025-01-23,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1939317,2025-01-24,Senate,2,"From printer. May be acted upon on or after February 23."
1939317,2025-02-05,Senate,3,"Referred to Com. on B. & F. R."
1939317,2025-03-17,Senate,4,"Withdrawn from committee. (Ayes 27. Noes 10. Page 384.)"
1939317,2025-03-17,Senate,5,"Ordered to second reading."
1939317,2025-03-18,Senate,6,"Read second time. Ordered to third reading."
1939317,2025-03-20,Senate,7,"Read third time. Passed. (Ayes 28. Noes 10. Page 469.) Ordered to the Assembly."
1939317,2025-03-20,Assembly,8,"In Assembly. Read first time. Held at Desk."
1939317,2025-03-24,Assembly,9,"Referred to Com. on BUDGET."
1939318,2025-01-23,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1939318,2025-01-24,Senate,2,"From printer. May be acted upon on or after February 23."
1939318,2025-02-05,Senate,3,"Referred to Com. on B. & F. R."
1939318,2025-03-17,Senate,4,"Withdrawn from committee. (Ayes 27. Noes 10. Page 384.)"
1939318,2025-03-17,Senate,5,"Ordered to second reading."
1939318,2025-03-18,Senate,6,"Read second time. Ordered to third reading."
1939318,2025-03-20,Senate,7,"Read third time. Passed. (Ayes 28. Noes 10. Page 470.) Ordered to the Assembly."
1939318,2025-03-20,Assembly,8,"In Assembly. Read first time. Held at Desk."
1939318,2025-03-24,Assembly,9,"Referred to Com. on BUDGET."
1939319,2025-01-23,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1939319,2025-01-24,Senate,2,"From printer. May be acted upon on or after February 23."
1939319,2025-02-05,Senate,3,"Referred to Com. on RLS."
1939319,2025-03-26,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1939319,2025-04-02,Senate,5,"Re-referred to Com. on TRANS."
1939319,2025-04-09,Senate,6,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on TRANS."
1939319,2025-04-10,Senate,7,"Set for hearing April 28."
1939319,2025-04-28,Senate,8,"April 28 hearing: Heard for testimony only."
1939320,2025-01-23,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1939320,2025-01-24,Senate,2,"From printer. May be acted upon on or after February 23."
1939320,2025-02-05,Senate,3,"Referred to Com. on PUB. S."
1939320,2025-03-07,Senate,4,"Set for hearing March 25."
1939320,2025-03-18,Senate,5,"March 25 set for first hearing canceled at the request of author."
1939320,2025-03-19,Senate,6,"Set for hearing April 1."
1939320,2025-04-01,Senate,7,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 6. Noes 0. Page 611.) (April 1). Re-referred to Com. on APPR."
1939320,2025-04-04,Senate,8,"Set for hearing April 21."
1939320,2025-04-21,Senate,9,"April 21 hearing: Placed on APPR. suspense file."
1939321,2025-01-23,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1939321,2025-01-24,Senate,2,"From printer. May be acted upon on or after February 23."
1939321,2025-02-05,Senate,3,"Referred to Com. on RLS."
1939321,2025-03-26,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1939321,2025-04-02,Senate,5,"Re-referred to Coms. on E.Q. and REV. & TAX."
1939321,2025-04-03,Senate,6,"Withdrawn from committee."
1939321,2025-04-03,Senate,7,"Re-referred to Coms. on REV. & TAX. and E.Q."
1939321,2025-04-08,Senate,8,"Set for hearing April 23."
1939321,2025-04-17,Senate,9,"Set for hearing April 30 in E.Q. pending receipt."
1939321,2025-04-23,Senate,10,"April 23 set for first hearing. Failed passage in committee. (Ayes 1. Noes 4.) Reconsideration granted."
1939322,2025-01-23,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1939322,2025-01-24,Senate,2,"From printer. May be acted upon on or after February 23."
1939322,2025-02-05,Senate,3,"Referred to Com. on RLS."
1939322,2025-03-12,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1939322,2025-03-19,Senate,5,"Re-referred to Coms. on B. P. & E.D. and JUD."
1939322,2025-03-26,Senate,6,"Set for hearing April 7."
1939322,2025-04-01,Senate,7,"Set for hearing April 22 in JUD. pending receipt."
1939322,2025-04-07,Senate,8,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 10. Noes 0.) (April 7). Re-referred to Com. on JUD."
1939322,2025-04-10,Senate,9,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on JUD."
1939322,2025-04-23,Senate,10,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 13. Noes 0.) (April 22). Re-referred to Com. on APPR."
1939322,2025-04-25,Senate,11,"Set for hearing May 5."
1939322,2025-05-05,Senate,12,"May 5 hearing: Placed on APPR. suspense file."
1939323,2025-01-23,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1939323,2025-01-24,Senate,2,"From printer. May be acted upon on or after February 23."
1939323,2025-02-05,Senate,3,"Referred to Com. on RLS."
1939324,2025-01-23,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1939324,2025-01-24,Senate,2,"From printer. May be acted upon on or after February 23."
1939324,2025-02-05,Senate,3,"Referred to Com. on RLS."
1939324,2025-03-12,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1939324,2025-03-19,Senate,5,"Re-referred to Coms. on B. & F.I. and JUD."
1939324,2025-03-20,Senate,6,"Set for hearing April 2."
1939324,2025-03-24,Senate,7,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on B. & F.I."
1939324,2025-03-25,Senate,8,"Set for hearing April 8 in JUD. pending receipt."
1939324,2025-04-03,Senate,9,"From committee: Do pass and re-refer to Com. on JUD. with recommendation: To consent calendar. (Ayes 7. Noes 0.) (April 2). Re-referred to Com. on JUD."
1939324,2025-04-03,Senate,10,"From committee: Do pass and re-refer to Com. on JUD. with recommendation: To consent calendar. (Ayes 7. Noes 0. Page 632.) (April 2). Re-referred to Com. on JUD."
1939324,2025-04-09,Senate,11,"From committee: Do pass as amended and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 13. Noes 0.) (April 8)."
1939324,2025-04-10,Senate,12,"Read second time and amended. Re-referred to Com. on APPR."
1939324,2025-04-17,Senate,13,"Set for hearing April 28."
1939324,2025-04-28,Senate,14,"From committee: Be ordered to second reading pursuant to Senate Rule 28.8 and ordered to consent calendar."
1939324,2025-04-29,Senate,15,"Read second time. Ordered to consent calendar."
1939324,2025-05-01,Senate,16,"From consent calendar on motion of Senator Gonzalez."
1939324,2025-05-01,Senate,17,"Ordered to third reading."
1939325,2025-01-23,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1939325,2025-01-24,Senate,2,"From printer. May be acted upon on or after February 23."
1939325,2025-02-05,Senate,3,"Referred to Coms. on ED. and JUD."
1939325,2025-03-03,Senate,4,"Set for hearing March 19."
1939325,2025-03-11,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on ED."
1939325,2025-03-20,Senate,6,"From committee: Do pass as amended and re-refer to Com. on JUD. (Ayes 6. Noes 0. Page 420.) (March 19)."
1939325,2025-03-24,Senate,7,"Read second time and amended. Re-referred to Com. on JUD."
1939325,2025-03-26,Senate,8,"Set for hearing April 8."
1939325,2025-04-02,Senate,9,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on JUD."
1939325,2025-04-09,Senate,10,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 11. Noes 1.) (April 8). Re-referred to Com. on APPR."
1939325,2025-04-10,Senate,11,"Set for hearing April 21."
1939325,2025-04-10,Senate,12,"April 21 hearing postponed by committee."
1939325,2025-04-17,Senate,13,"Set for hearing April 28."
1939325,2025-04-28,Senate,14,"April 28 hearing: Placed on APPR. suspense file."
1939326,2025-01-23,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1939326,2025-01-24,Senate,2,"From printer. May be acted upon on or after February 23."
1939326,2025-02-05,Senate,3,"Referred to Coms. on HUMAN S. and M. & V.A."
1939326,2025-03-13,Senate,4,"Set for hearing April 7."
1939326,2025-04-01,Senate,5,"April 7 hearing postponed by committee."
1939326,2025-04-01,Senate,6,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on HUMAN S."
1939326,2025-04-04,Senate,7,"Set for hearing April 21."
1939326,2025-04-22,Senate,8,"From committee: Do pass as amended and re-refer to Com. on M. & V.A. (Ayes 5. Noes 0.) (April 21)."
1939326,2025-04-23,Senate,9,"Read second time and amended. Re-referred to Com. on M. & V.A."
1939326,2025-04-25,Senate,10,"Set for hearing April 28."
1939326,2025-04-29,Senate,11,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 4. Noes 0.) (April 28). Re-referred to Com. on APPR."
1939326,2025-05-02,Senate,12,"Set for hearing May 12."
1939327,2025-01-23,Assembly,1,"Read first time. To print."
1939327,2025-01-24,Assembly,2,"From printer."
1939327,2025-02-03,Assembly,3,"Died at Desk."
1939328,2025-01-23,Assembly,1,"Read first time. To print."
1939328,2025-01-24,Assembly,2,"From printer."
1939328,2025-02-03,Assembly,3,"Died at Desk."
1941749,2025-01-24,Assembly,1,"Introduced. To print."
1941749,2025-01-25,Assembly,2,"From printer. May be heard in committee February 24."
1941749,2025-01-27,Assembly,3,"Read first time."
1941749,2025-02-10,Assembly,4,"Referred to Coms. on JUD. and P. & C.P."
1941749,2025-03-26,Assembly,5,"From committee: Do pass and re-refer to Com. on P. & C.P. (Ayes 12. Noes 0.) (March 25). Re-referred to Com. on P. & C.P."
1941749,2025-04-28,Assembly,6,"From committee chair, with author's amendments: Amend, and re-refer to Com. on P. & C.P. Read second time and amended."
1941749,2025-04-29,Assembly,7,"Re-referred to Com. on P. & C.P."
1941749,2025-05-07,Assembly,8,"From committee: Do pass. (Ayes 11. Noes 2.) (May 6)."
1941749,2025-05-08,Assembly,9,"Read second time. Ordered to third reading."
1941750,2025-01-24,Assembly,1,"Introduced. To print."
1941750,2025-01-25,Assembly,2,"From printer. May be heard in committee February 24."
1941750,2025-01-27,Assembly,3,"Read first time."
1941750,2025-03-03,Assembly,4,"Referred to Coms. on NAT. RES. and REV. & TAX."
1941750,2025-04-08,Assembly,5,"From committee: Do pass and re-refer to Com. on REV. & TAX. (Ayes 14. Noes 0.) (April 7). Re-referred to Com. on REV. & TAX."
1941750,2025-04-21,Assembly,6,"In committee: Set, first hearing. Hearing canceled at the request of author."
1941750,2025-04-28,Assembly,7,"In committee: Set, second hearing. Hearing canceled at the request of author."
1941750,2025-04-29,Assembly,8,"From committee chair, with author's amendments: Amend, and re-refer to Com. on REV. & TAX. Read second time and amended."
1941750,2025-04-30,Assembly,9,"Re-referred to Com. on REV. & TAX."
1941750,2025-05-01,Assembly,10,"Re-referred to Com. on APPR. pursuant to Assembly Rule 96."
1941751,2025-01-24,Assembly,1,"Introduced. To print."
1941751,2025-01-25,Assembly,2,"From printer. May be heard in committee February 24."
1941751,2025-01-27,Assembly,3,"Read first time."
1941751,2025-02-10,Assembly,4,"Referred to Com. on HUM. S."
1941751,2025-03-27,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on HUM. S. Read second time and amended."
1941751,2025-03-28,Assembly,6,"Re-referred to Com. on HUM. S."
1941751,2025-05-01,Assembly,7,"In committee: Set, first hearing. Hearing canceled at the request of author."
1941752,2025-01-24,Assembly,1,"Introduced. To print."
1941752,2025-01-25,Assembly,2,"From printer. May be heard in committee February 24."
1941752,2025-01-27,Assembly,3,"Read first time."
1941752,2025-02-10,Assembly,4,"Referred to Com. on HUM. S."
1941752,2025-03-18,Assembly,5,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 6. Noes 0.) (March 11)."
1941752,2025-03-19,Assembly,6,"Read second time and amended."
1941752,2025-03-20,Assembly,7,"Re-referred to Com. on APPR."
1941752,2025-04-30,Assembly,8,"In committee: Set, first hearing. Referred to suspense file."
1941753,2025-01-24,Assembly,1,"Introduced. To print."
1941753,2025-01-25,Assembly,2,"From printer. May be heard in committee February 24."
1941753,2025-01-27,Assembly,3,"Read first time."
1941753,2025-02-10,Assembly,4,"Referred to Com. on HUM. S."
1941753,2025-03-11,Assembly,5,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 6. Noes 0.) (March 11). Re-referred to Com. on APPR."
1941753,2025-04-30,Assembly,6,"From committee: Do pass. To Consent Calendar. (Ayes 14. Noes 0.) (April 30)."
1941753,2025-05-01,Assembly,7,"Read second time. Ordered to Consent Calendar."
1941753,2025-05-08,Assembly,8,"Read third time. Passed. Ordered to the Senate. (Ayes 69. Noes 0.)"
1941753,2025-05-08,Senate,9,"In Senate. Read first time. To Com. on RLS. for assignment."
1941754,2025-01-24,Assembly,1,"Introduced. To print."
1941754,2025-01-25,Assembly,2,"From printer. May be heard in committee February 24."
1941754,2025-01-27,Assembly,3,"Read first time."
1941754,2025-02-10,Assembly,4,"Referred to Com. on PUB. S."
1941754,2025-03-04,Assembly,5,"From committee: Do pass. To Consent Calendar. (Ayes 9. Noes 0.) (March 4)."
1941754,2025-03-05,Assembly,6,"Read second time. Ordered to Consent Calendar."
1941754,2025-03-10,Assembly,7,"From Consent Calendar."
1941754,2025-03-10,Assembly,8,"Ordered to third reading."
1941754,2025-03-13,Assembly,9,"Read third time. Passed. Ordered to the Senate. (Ayes 52. Noes 6. Page 617.)"
1941754,2025-03-13,Senate,10,"In Senate. Read first time. To Com. on RLS. for assignment."
1941754,2025-05-07,Senate,11,"Referred to Com. on PUB. S."
1941755,2025-01-24,Assembly,1,"Introduced. To print."
1941755,2025-01-25,Assembly,2,"From printer. May be heard in committee February 24."
1941755,2025-01-27,Assembly,3,"Read first time."
1941755,2025-02-10,Assembly,4,"Referred to Com. on ED."
1941755,2025-03-13,Assembly,5,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 8. Noes 0.) (March 12). Re-referred to Com. on APPR."
1941755,2025-04-09,Assembly,6,"From committee: Do pass. (Ayes 10. Noes 0.) (April 9)."
1941755,2025-04-10,Assembly,7,"Read second time. Ordered to third reading."
1941755,2025-04-21,Assembly,8,"Read third time. Passed. Ordered to the Senate. (Ayes 62. Noes 0.)"
1941755,2025-04-21,Senate,9,"In Senate. Read first time. To Com. on RLS. for assignment."
1941755,2025-05-07,Senate,10,"Referred to Com. on ED."
1941756,2025-01-24,Assembly,1,"Introduced. To print."
1941756,2025-01-25,Assembly,2,"From printer. May be heard in committee February 24."
1941756,2025-01-27,Assembly,3,"Read first time."
1941756,2025-02-10,Assembly,4,"Referred to Com. on HIGHER ED."
1941756,2025-03-19,Assembly,5,"Coauthors revised."
1941756,2025-03-19,Assembly,6,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 7. Noes 0.) (March 18). Re-referred to Com. on APPR."
1941756,2025-04-23,Assembly,7,"In committee: Set, first hearing. Referred to suspense file."
1941757,2025-01-24,Assembly,1,"Introduced. To print."
1941757,2025-01-25,Assembly,2,"From printer. May be heard in committee February 24."
1941757,2025-01-27,Assembly,3,"Read first time."
1941757,2025-04-07,Assembly,4,"Referred to Coms. on H. & C.D. and HUM. S."
1941757,2025-04-24,Assembly,5,"Assembly Rule 56 suspended."
1941757,2025-04-24,Assembly,6,"(Pending re-refer to Com. on HUM. S.)"
1941757,2025-04-30,Assembly,7,"Coauthors revised."
1941757,2025-04-30,Assembly,8,"From committee: Be adopted, and re-refer to Com. on HUM. S. Re-referred. (Ayes 8. Noes 2.) (April 30). Re-referred to Com. on HUM. S."
1941757,2025-05-01,Assembly,9,"From committee: Amend, and be adopted as amended, and re-refer to Com. on APPR. (Ayes 5. Noes 2.) (May 1)."
1941757,2025-05-05,Assembly,10,"Read second time and amended."
1941757,2025-05-06,Assembly,11,"Re-referred to Com. on APPR."
1941758,2025-01-24,Assembly,1,"Introduced. To print."
1941758,2025-01-25,Assembly,2,"From printer."
1941758,2025-02-03,Assembly,3,"Referred to Com. on TRANS."
1941758,2025-04-29,Assembly,4,"From committee: Be adopted. To Consent Calendar. (Ayes 16. Noes 0.) (April 28)."
1941758,2025-05-01,Assembly,5,"Adopted and to Senate."
1941758,2025-05-01,Senate,6,"In Senate. To Com. on RLS."
1941759,2025-01-24,Assembly,1,"Introduced. To print."
1941759,2025-01-25,Assembly,2,"From printer."
1941759,2025-02-03,Assembly,3,"Referred to Com. on RLS."
1941759,2025-02-04,Assembly,4,"From committee: Be adopted. To Consent Calendar. (Ayes 11. Noes 0.) (February 3)."
1941759,2025-02-06,Assembly,5,"Coauthors revised."
1941759,2025-02-06,Assembly,6,"Adopted and to Senate. (Ayes 72. Noes 0. Page 304.)"
1941759,2025-02-10,Senate,7,"In Senate. To Com. on RLS."
1941759,2025-02-19,Senate,8,"From committee: Ordered to third reading."
1941759,2025-03-11,Senate,9,"Ordered to special consent calendar."
1941759,2025-03-13,Senate,10,"Adopted and to Assembly. (Ayes 36. Noes 0.)"
1941759,2025-03-13,Assembly,11,"In Assembly. Ordered to Engrossing and Enrolling."
1941759,2025-03-18,,12,"Enrolled and filed with the Secretary of State at 3:30 p.m."
1941759,2025-03-18,,13,"Chaptered by Secretary of State - Res. Chapter 21, Statutes of 2025."
1943406,2025-01-27,Assembly,1,"Read first time. To print."
1943406,2025-01-28,Assembly,2,"From printer. May be heard in committee February 27."
1943406,2025-03-03,Assembly,3,"Referred to Coms. on PUB. S. and JUD."
1943406,2025-03-11,Assembly,4,"In committee: Set, first hearing. Hearing canceled at the request of author."
1943406,2025-04-08,Assembly,5,"In committee: Set, second hearing. Hearing canceled at the request of author."
1943406,2025-04-22,Assembly,6,"In committee: Set, final hearing. Hearing canceled at the request of author."
1943406,2025-04-24,Assembly,7,"From committee: Without further action pursuant to Joint Rule 62(a)."
1943407,2025-01-27,Assembly,1,"Read first time. To print."
1943407,2025-01-28,Assembly,2,"From printer. May be heard in committee February 27."
1943407,2025-03-10,Assembly,3,"Referred to Coms. on JUD. and P. & C.P."
1943407,2025-03-10,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on JUD. Read second time and amended."
1943407,2025-03-11,Assembly,5,"Re-referred to Com. on JUD."
1943407,2025-04-08,Assembly,6,"From committee: Amend, and do pass as amended and re-refer to Com. on P. & C.P. (Ayes 9. Noes 3.) (April 8)."
1943407,2025-04-09,Assembly,7,"Read second time and amended."
1943407,2025-04-10,Assembly,8,"Re-referred to Com. on P. & C.P."
1943407,2025-04-24,Assembly,9,"From committee chair, with author's amendments: Amend, and re-refer to Com. on P. & C.P. Read second time and amended."
1943407,2025-04-28,Assembly,10,"Re-referred to Com. on P. & C.P."
1943407,2025-05-01,Assembly,11,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 10. Noes 2.) (May 1). Re-referred to Com. on APPR."
1943408,2025-01-27,Assembly,1,"Read first time. To print."
1943408,2025-01-28,Assembly,2,"From printer. May be heard in committee February 27."
1943408,2025-02-10,Assembly,3,"Referred to Com. on HIGHER ED."
1943408,2025-03-19,Assembly,4,"Coauthors revised."
1943408,2025-03-19,Assembly,5,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 7. Noes 2.) (March 18). Re-referred to Com. on APPR."
1943408,2025-04-09,Assembly,6,"In committee: Set, first hearing. Referred to APPR. suspense file."
1943409,2025-01-27,Assembly,1,"Read first time. To print."
1943409,2025-01-28,Assembly,2,"From printer. May be heard in committee February 27."
1943409,2025-02-10,Assembly,3,"Referred to Com. on PUB. S."
1943409,2025-03-04,Assembly,4,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 8. Noes 0.) (March 4)."
1943409,2025-03-05,Assembly,5,"Read second time and amended."
1943409,2025-03-06,Assembly,6,"Re-referred to Com. on APPR."
1943409,2025-04-09,Assembly,7,"In committee: Set, first hearing. Referred to APPR. suspense file."
1943410,2025-01-27,Assembly,1,"Read first time. To print."
1943410,2025-01-28,Assembly,2,"From printer. May be heard in committee February 27."
1943411,2025-01-27,Assembly,1,"Read first time. To print."
1943411,2025-01-28,Assembly,2,"From printer. May be heard in committee February 27."
1943411,2025-02-10,Assembly,3,"Referred to Coms. on ED. and JUD."
1943411,2025-02-27,Assembly,4,"In committee: Set, first hearing. Hearing canceled at the request of author."
1943411,2025-03-20,Assembly,5,"In committee: Hearing postponed by committee."
1943411,2025-04-09,Assembly,6,"In committee: Set, second hearing. Failed passage."
1943412,2025-01-27,Assembly,1,"Read first time. To print."
1943412,2025-01-28,Assembly,2,"From printer. May be heard in committee February 27."
1943412,2025-02-10,Assembly,3,"Referred to Com. on REV. & TAX."
1943412,2025-03-10,Assembly,4,"In committee: Set, first hearing. Hearing canceled at the request of author."
1943412,2025-03-17,Assembly,5,"In committee: Set, second hearing. Referred to REV. & TAX. suspense file."
1943412,2025-04-29,Assembly,6,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 5. Noes 0.) (April 28). Re-referred to Com. on APPR."
1943413,2025-01-27,Assembly,1,"Read first time. To print."
1943413,2025-01-28,Assembly,2,"From printer. May be heard in committee February 27."
1943413,2025-02-18,Assembly,3,"Referred to Coms. on ELECTIONS and PUB. S."
1943413,2025-03-26,Assembly,4,"From committee: Do pass and re-refer to Com. on PUB. S. (Ayes 7. Noes 0.) (March 26). Re-referred to Com. on PUB. S."
1943413,2025-04-02,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on PUB. S. Read second time and amended."
1943413,2025-04-03,Assembly,6,"Re-referred to Com. on PUB. S."
1943413,2025-04-21,Assembly,7,"From committee chair, with author's amendments: Amend, and re-refer to Com. on PUB. S. Read second time and amended."
1943413,2025-04-22,Assembly,8,"Re-referred to Com. on PUB. S."
1943413,2025-04-23,Assembly,9,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 9. Noes 0.) (April 22). Re-referred to Com. on APPR."
1943414,2025-01-27,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1943414,2025-01-28,Senate,2,"From printer. May be acted upon on or after February 27."
1943414,2025-02-05,Senate,3,"Referred to Coms. on JUD. and INS."
1943414,2025-03-25,Senate,4,"Set for hearing April 8."
1943414,2025-03-28,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on JUD."
1943414,2025-04-08,Senate,6,"April 8 set for first hearing. Failed passage in committee. (Ayes 5. Noes 2.) Reconsideration granted."
1943415,2025-01-27,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1943415,2025-01-28,Senate,2,"From printer. May be acted upon on or after February 27."
1943415,2025-02-05,Senate,3,"Referred to Coms. on HEALTH and RLS."
1943415,2025-03-17,Senate,4,"Set for hearing April 2."
1943415,2025-04-03,Senate,5,"From committee: Do pass and re-refer to Com. on RLS. with recommendation: To consent calendar. (Ayes 11. Noes 0.) (April 2). Re-referred to Com. on RLS."
1943415,2025-04-03,Senate,6,"From committee: Do pass and re-refer to Com. on RLS. with recommendation: To consent calendar. (Ayes 11. Noes 0. Page 636.) (April 2). Re-referred to Com. on RLS."
1943415,2025-04-09,Senate,7,"Re-referred to Com. on N.R. & W."
1943415,2025-04-10,Senate,8,"Set for hearing April 22."
1943415,2025-04-21,Senate,9,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on N.R. & W."
1943415,2025-04-23,Senate,10,"From committee: Do pass as amended and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 6. Noes 0.) (April 22)."
1943415,2025-04-24,Senate,11,"Read second time and amended. Re-referred to Com. on APPR."
1943415,2025-04-29,Senate,12,"Set for hearing May 5."
1943415,2025-05-05,Senate,13,"May 5 hearing: Placed on APPR. suspense file."
1943416,2025-01-27,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1943416,2025-01-28,Senate,2,"From printer. May be acted upon on or after February 27."
1943416,2025-02-05,Senate,3,"Referred to Com. on N.R. & W."
1943416,2025-03-11,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on N.R. & W."
1943416,2025-03-12,Senate,5,"Set for hearing March 25."
1943416,2025-03-25,Senate,6,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 7. Noes 0. Page 531.) (March 25)."
1943416,2025-03-26,Senate,7,"Read second time and amended. Re-referred to Com. on APPR."
1943416,2025-03-28,Senate,8,"Set for hearing April 7."
1943416,2025-04-07,Senate,9,"April 7 hearing: Placed on APPR. suspense file."
1943417,2025-01-27,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1943417,2025-01-28,Senate,2,"From printer. May be acted upon on or after February 27."
1943417,2025-02-05,Senate,3,"Referred to Com. on RLS."
1943417,2025-02-27,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1943417,2025-03-12,Senate,5,"Re-referred to Com. on ED."
1943417,2025-03-24,Senate,6,"Set for hearing April 2."
1943417,2025-04-02,Senate,7,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 6. Noes 0. Page 633.) (April 2). Re-referred to Com. on APPR."
1943417,2025-04-04,Senate,8,"Set for hearing April 21."
1943417,2025-04-21,Senate,9,"April 21 hearing: Placed on APPR. suspense file."
